ID_dataset,species,number of plants studied,Host_age,mycorrhiza type,curator_remark_1_name,curator_remark_1_comment,curator_remark_2_name,curator _remark_2_comment,other_remarks
16732,Lolium_perenne,3,>10 years,AM; others not addressed,NA,NA,NA,NA,NA
17458,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17636,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18179,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18381,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24119,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24267,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24402,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25971,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26123,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26764,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27079,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27185,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27459,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27641,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27786,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27889,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27993,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28005,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28006,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28885,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28887,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29207,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29216,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29629,Lolium_perenne,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
3976,Lolium_rigidum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
3977,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
8188,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17459,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26055,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27078,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27080,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28007,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28008,Lolium_temulentum,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
28644,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29631,Lolium_temulentum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
32574,Lomandra_filiformis,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29930,Lomandra_juncea,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
32575,Lomandra_longifolia,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
30013,Lomandra_maritima,NA,NA,AM; no others,NA,NA,NA,NA,NA
9151,Lomandra_multiflora_subdura,11,NA,AM; others not addressed,NA,NA,NA,NA,NA
9152,Lomandra_multiflora_subdura,10,NA,AM; others not addressed,NA,NA,NA,NA,NA
33778,Lomandra_tropica,1,NA,AM; no others,NA,NA,NA,NA,NA
17312,Lomariopsis_spectabilis,1,NA,AM; others not addressed,NA,NA,NA,NA,NA
